Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Version
NSRDB,18487,-,-,-,21.77,-157.9,-10,0,-10,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,3.1.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed,,,,,,
2018,4,8,2,0,22.9,0,0,0,1020,26.7,59,6.3,,,,,,
2018,4,8,3,0,22.8,0,0,0,1020,26.7,59,6.3,,,,,,
2018,4,8,4,0,22.7,0,0,0,1020,26.7,60,6.4,,,,,,
2018,4,8,5,0,22.6,0,0,0,1020,26.7,60,6.5,,,,,,
2018,4,8,6,0,22.4,13,0,13,1020,26.8,60,6.6,,,,,,
2018,4,8,7,0,22.3,107,151,149,1021,27.1,60,6.7,,,,,,
2018,4,8,8,0,22.2,88,740,460,1021,27.3,61,6.7,,,,,,
2018,4,8,9,0,22.2,101,829,676,1021,27.5,61,6.6,,,,,,
2018,4,8,10,0,22.2,374,354,671,1021,27.7,59,6.6,,,,,,
2018,4,8,11,0,22.3,96,928,961,1020,27.7,56,6.5,,,,,,
2018,4,8,12,0,22.4,98,934,998,1020,27.8,53,6.5,,,,,,
2018,4,8,13,0,22.5,98,923,958,1019,27.7,51,6.5,,,,,,
2018,4,8,14,0,22.6,90,906,850,1019,27.6,46,6.6,,,,,,
2018,4,8,15,0,22.8,85,858,679,1019,27.5,44,6.7,,,,,,
2018,4,8,16,0,22.9,77,766,461,1019,27.4,44,6.9,,,,,,
2018,4,8,17,0,23,60,587,223,1019,27.2,46,7,,,,,,
2018,4,8,18,0,23,12,0,12,1020,27.1,48,7,,,,,,
2018,4,8,19,0,23.1,0,0,0,1020,27,51,7.1,,,,,,
2018,4,8,20,0,23.1,0,0,0,1021,27,53,7.1,,,,,,
2018,4,8,21,0,23.1,0,0,0,1021,26.9,54,7,,,,,,
2018,4,8,22,0,23.2,0,0,0,1021,26.8,55,6.8,,,,,,
2018,4,8,23,0,23.3,0,0,0,1021,26.7,54,6.5,,,,,,
2018,4,9,0,0,23.4,0,0,0,1021,26.6,53,6.2,,,,,,
2018,4,9,1,0,23.4,0,0,0,1020,26.5,51,5.9,,,,,,
2018,4,9,2,0,23.5,0,0,0,1020,26.5,50,5.7,,,,,,
2018,4,9,3,0,23.5,0,0,0,1020,26.5,49,5.5,,,,,,
2018,4,9,4,0,23.5,0,0,0,1020,26.5,48,5.4,,,,,,
2018,4,9,5,0,23.4,0,0,0,1020,26.5,48,5.3,,,,,,
2018,4,9,6,0,23.4,12,0,12,1020,26.7,48,5.5,,,,,,
2018,4,9,7,0,23.4,68,537,218,1021,26.9,47,5.6,,,,,,
2018,4,9,8,0,23.3,91,724,454,1021,27.2,46,5.5,,,,,,
2018,4,9,9,0,23.3,103,816,668,1021,27.4,44,5.3,,,,,,
2018,4,9,10,0,23.3,111,867,838,1021,27.6,41,5.3,,,,,,
2018,4,9,11,0,23.2,104,910,951,1021,27.7,39,5.3,,,,,,
2018,4,9,12,0,23.2,105,917,987,1020,27.8,36,5.4,,,,,,
2018,4,9,13,0,23.2,105,907,948,1020,27.8,36,5.4,,,,,,
2018,4,9,14,0,23.2,103,880,839,1019,27.7,35,5.6,,,,,,
2018,4,9,15,0,23.2,97,829,668,1019,27.6,36,5.5,,,,,,
2018,4,9,16,0,23.2,85,737,452,1019,27.4,37,5.4,,,,,,
2018,4,9,17,0,23.2,64,554,216,1020,27.2,40,5.1,,,,,,
2018,4,9,18,0,23.3,12,0,12,1020,27,44,4.7,,,,,,
2018,4,9,19,0,23.4,0,0,0,1021,26.9,48,4.3,,,,,,
2018,4,9,20,0,23.4,0,0,0,1022,26.9,51,3.9,,,,,,
2018,4,9,21,0,23.4,0,0,0,1022,26.8,53,3.5,,,,,,
2018,4,9,22,0,23.3,0,0,0,1022,26.8,54,3.1,,,,,,
2018,4,9,23,0,23.2,0,0,0,1022,26.7,55,2.7,,,,,,
2018,4,10,0,0,23.1,0,0,0,1022,26.6,53,2.4,,,,,,
2018,4,10,1,0,23.1,0,0,0,1022,26.5,47,2.2,,,,,,
2018,4,10,2,0,23,0,0,0,1021,26.4,39,2.2,,,,,,
2018,4,10,3,0,23,0,0,0,1021,26.4,33,2.3,,,,,,
2018,4,10,4,0,23,0,0,0,1021,26.4,32,2.4,,,,,,
2018,4,10,5,0,23.1,0,0,0,1021,26.4,33,2.5,,,,,,
2018,4,10,6,0,23.1,17,163,24,1022,26.6,35,2.7,,,,,,
2018,4,10,7,0,23.1,54,620,227,1022,26.8,36,2.8,,,,,,
2018,4,10,8,0,23.1,72,785,465,1022,27,37,2.6,,,,,,
2018,4,10,9,0,23.1,81,866,680,1022,27.2,37,2.5,,,,,,
2018,4,10,10,0,23.1,410,184,564,1022,27.4,37,2.4,,,,,,
2018,4,10,11,0,23.1,85,940,958,1022,27.6,38,2.5,,,,,,
2018,4,10,12,0,23.1,85,947,994,1021,27.7,39,2.5,,,,,,
2018,4,10,13,0,23.2,84,940,956,1021,27.7,40,2.5,,,,,,
2018,4,10,14,0,23.2,82,916,846,1020,27.7,43,2.8,,,,,,
2018,4,10,15,0,23.2,77,872,675,1020,27.7,45,2.9,,,,,,
2018,4,10,16,0,23.1,68,792,459,1020,27.6,45,3,,,,,,
2018,4,10,17,0,23.1,51,625,220,1021,27.4,43,3.1,,,,,,
2018,4,10,18,0,23.1,14,158,20,1021,27.2,42,3.1,,,,,,
2018,4,10,19,0,23.3,0,0,0,1022,27,43,3,,,,,,
2018,4,10,20,0,23.3,0,0,0,1022,26.8,45,2.9,,,,,,
2018,4,10,21,0,23.3,0,0,0,1022,26.7,46,2.8,,,,,,
2018,4,10,22,0,23.3,0,0,0,1022,26.6,46,2.7,,,,,,
2018,4,10,23,0,23.2,0,0,0,1022,26.5,48,2.6,,,,,,
2018,4,11,0,0,23.2,0,0,0,1022,26.3,50,2.7,,,,,,
2018,4,11,1,0,23.1,0,0,0,1021,26.2,51,2.7,,,,,,
2018,4,11,2,0,23,0,0,0,1021,26.1,48,2.8,,,,,,
2018,4,11,3,0,22.9,0,0,0,1021,26,42,2.8,,,,,,
2018,4,11,4,0,22.9,0,0,0,1021,25.9,37,2.8,,,,,,
2018,4,11,5,0,22.9,0,0,0,1021,26,34,2.9,,,,,,
2018,4,11,6,0,22.9,15,231,25,1021,26.2,33,3,,,,,,
2018,4,11,7,0,22.8,45,668,231,1022,26.5,32,3.2,,,,,,
2018,4,11,8,0,22.8,200,288,344,1022,26.8,34,3.4,,,,,,
2018,4,11,9,0,22.8,67,893,684,1022,27.1,38,3.5,,,,,,
2018,4,11,10,0,22.8,73,932,853,1022,27.4,42,3.7,,,,,,
2018,4,11,11,0,22.7,86,940,958,1021,27.7,45,3.8,,,,,,
2018,4,11,12,0,22.7,403,452,836,1021,27.9,47,3.9,,,,,,
2018,4,11,13,0,22.6,85,939,953,1020,28,47,3.9,,,,,,
2018,4,11,14,0,22.5,87,910,843,1019,28,45,3.9,,,,,,
2018,4,11,15,0,22.4,270,412,551,1019,28,43,4,,,,,,
2018,4,11,16,0,22.4,68,789,455,1019,27.9,42,4.1,,,,,,
2018,4,11,17,0,22.4,97,218,155,1019,27.7,41,4.2,,,,,,
2018,4,11,18,0,22.4,13,148,18,1020,27.4,41,4.1,,,,,,
2018,4,11,19,0,22.5,0,0,0,1020,27.2,43,4.1,,,,,,
2018,4,11,20,0,22.5,0,0,0,1021,27.1,46,4,,,,,,
2018,4,11,21,0,22.4,0,0,0,1021,27.1,49,3.9,,,,,,
2018,4,11,22,0,22.4,0,0,0,1021,27,52,3.7,,,,,,
2018,4,11,23,0,22.3,0,0,0,1021,26.8,55,3.5,,,,,,
2018,4,12,0,0,22.3,0,0,0,1021,26.7,56,3.2,,,,,,
2018,4,12,1,0,22.3,0,0,0,1021,26.6,56,3,,,,,,
2018,4,12,2,0,22.2,0,0,0,1021,26.5,54,2.8,,,,,,
2018,4,12,3,0,22.2,0,0,0,1021,26.4,52,2.7,,,,,,
2018,4,12,4,0,22.2,0,0,0,1021,26.3,50,2.7,,,,,,
2018,4,12,5,0,22.2,0,0,0,1021,26.3,51,2.8,,,,,,
2018,4,12,6,0,22.3,15,214,24,1022,26.5,53,2.9,,,,,,
2018,4,12,7,0,22.3,47,660,230,1022,26.7,57,3.1,,,,,,
2018,4,12,8,0,22.3,157,487,400,1022,26.9,61,3.1,,,,,,
2018,4,12,9,0,22.4,69,889,682,1022,27.2,63,3.1,,,,,,
2018,4,12,10,0,22.5,74,931,852,1022,27.4,61,3.1,,,,,,
2018,4,12,11,0,22.4,81,947,958,1022,27.6,56,3.1,,,,,,
2018,4,12,12,0,22.4,82,953,993,1021,27.7,49,3.2,,,,,,
2018,4,12,13,0,22.4,81,946,954,1021,27.8,45,3.3,,,,,,
2018,4,12,14,0,22.4,79,922,843,1020,27.9,38,3.9,,,,,,
2018,4,12,15,0,22.5,74,878,671,1020,27.8,37,4.2,,,,,,
2018,4,12,16,0,22.6,65,799,454,1021,27.7,38,4.6,,,,,,
2018,4,12,17,0,22.7,49,634,216,1021,27.5,42,4.9,,,,,,
2018,4,12,18,0,22.8,13,157,17,1022,27.3,46,5,,,,,,
2018,4,12,19,0,22.8,0,0,0,1022,27.2,52,5.2,,,,,,
2018,4,12,20,0,22.8,0,0,0,1023,27.2,56,5.3,,,,,,
2018,4,12,21,0,22.9,0,0,0,1023,27.1,60,5.3,,,,,,
2018,4,12,22,0,22.9,0,0,0,1023,27.1,64,5.3,,,,,,
2018,4,12,23,0,22.9,0,0,0,1023,27,67,5.1,,,,,,
2018,4,13,0,0,22.9,0,0,0,1022,26.9,68,4.9,,,,,,
2018,4,13,1,0,22.8,0,0,0,1022,26.9,69,4.7,,,,,,
2018,4,13,2,0,22.8,0,0,0,1021,26.8,66,4.5,,,,,,
2018,4,13,3,0,22.7,0,0,0,1021,26.8,62,4.4,,,,,,
2018,4,13,4,0,22.7,0,0,0,1021,26.8,57,4.3,,,,,,
2018,4,13,5,0,22.7,0,0,0,1021,26.9,53,4.5,,,,,,
2018,4,13,6,0,22.8,15,188,23,1022,27.1,50,4.7,,,,,,
2018,4,13,7,0,22.8,50,648,229,1022,27.3,47,4.9,,,,,,
2018,4,13,8,0,22.9,155,495,402,1022,27.5,42,5,,,,,,
2018,4,13,9,0,23.1,76,881,683,1022,27.6,37,5.1,,,,,,
2018,4,13,10,0,23.4,373,346,662,1021,27.7,33,5.3,,,,,,
2018,4,13,11,0,23.6,464,210,658,1021,27.8,30,5.5,,,,,,
2018,4,13,12,0,23.8,94,926,977,1020,27.8,27,5.7,,,,,,
2018,4,13,13,0,24.1,387,422,775,1020,27.8,25,5.9,,,,,,
2018,4,13,14,0,24.3,90,885,821,1019,27.7,23,6.3,,,,,,
2018,4,13,15,0,24.5,86,832,649,1019,27.6,22,6.6,,,,,,
2018,4,13,16,0,24.6,195,262,322,1019,27.5,22,6.8,,,,,,
2018,4,13,17,0,24.7,98,108,126,1019,27.4,21,6.9,,,,,,
2018,4,13,18,0,24.8,12,60,13,1020,27.3,19,6.9,,,,,,
2018,4,13,19,0,24.9,0,0,0,1020,27.3,18,7,,,,,,
2018,4,13,20,0,25.1,0,0,0,1020,27.3,20,7,,,,,,
2018,4,13,21,0,25.3,0,0,0,1020,27.4,26,6.9,,,,,,
2018,4,13,22,0,25.5,0,0,0,1020,27.3,33,7.1,,,,,,
2018,4,13,23,0,25.5,0,0,0,1020,27.3,38,7.7,,,,,,
2018,4,14,0,0,25.4,0,0,0,1019,27.2,42,8.5,,,,,,
2018,4,14,1,0,25.3,0,0,0,1019,27.1,45,9.3,,,,,,
2018,4,14,2,0,24.9,0,0,0,1019,27.1,47,9.9,,,,,,
2018,4,14,3,0,24.6,0,0,0,1019,27,48,10.4,,,,,,
2018,4,14,4,0,24.4,0,0,0,1019,27,48,10.7,,,,,,
2018,4,14,5,0,24.4,0,0,0,1019,27,48,10.8,,,,,,
2018,4,14,6,0,24.4,4,0,4,1019,27,48,10.9,,,,,,
2018,4,14,7,0,24.4,96,354,193,1020,27.1,48,11.1,,,,,,
2018,4,14,8,0,24.4,183,22,194,1020,27.2,48,11.1,,,,,,
2018,4,14,9,0,24.3,223,12,231,1020,27.2,49,11.1,,,,,,
2018,4,14,10,0,24.3,361,379,677,1020,27.2,49,11,,,,,,
2018,4,14,11,0,24.2,417,53,466,1019,27.2,50,10.9,,,,,,
2018,4,14,12,0,24.4,376,29,404,1019,27.1,51,10.6,,,,,,
2018,4,14,13,0,24.7,462,202,647,1018,27.1,51,10.4,,,,,,
2018,4,14,14,0,25.1,279,17,293,1018,27.2,55,9.2,,,,,,
2018,4,14,15,0,25.4,300,265,479,1018,27.4,66,8.6,,,,,,
2018,4,14,16,0,25.6,194,58,222,1018,27.6,79,8.5,,,,,,
2018,4,14,17,0,25.5,29,0,29,1018,27.5,87,8.6,,,,,,
2018,4,14,18,0,25.5,8,2,8,1019,27.4,88,8.7,,,,,,
2018,4,14,19,0,25.5,0,0,0,1020,27.3,88,8.6,,,,,,
2018,4,14,20,0,25.4,0,0,0,1021,27.2,89,8.4,,,,,,
2018,4,14,21,0,25.4,0,0,0,1021,27.2,92,8,,,,,,
2018,4,14,22,0,25.3,0,0,0,1021,27.1,94,7.6,,,,,,
2018,4,14,23,0,25.2,0,0,0,1021,27,95,7.1,,,,,,
2018,4,15,0,0,25.1,0,0,0,1021,26.8,94,6.7,,,,,,
2018,4,15,1,0,25,0,0,0,1021,26.7,92,6.4,,,,,,
2018,4,15,2,0,24.9,0,0,0,1021,26.6,91,6.2,,,,,,
2018,4,15,3,0,24.8,0,0,0,1021,26.5,90,6,,,,,,
2018,4,15,4,0,24.6,0,0,0,1021,26.4,89,6,,,,,,
2018,4,15,5,0,24.6,0,0,0,1022,26.4,88,6.2,,,,,,
2018,4,15,6,0,24.5,3,0,3,1022,26.4,88,6.5,,,,,,
2018,4,15,7,0,24.5,11,0,11,1022,26.5,88,6.8,,,,,,
2018,4,15,8,0,24.6,21,0,21,1023,26.6,89,7.2,,,,,,
2018,4,15,9,0,24.6,39,0,39,1023,26.7,90,7.5,,,,,,
2018,4,15,10,0,24.6,143,0,143,1023,26.8,90,7.7,,,,,,
2018,4,15,11,0,24.5,371,31,400,1023,26.9,91,7.9,,,,,,
2018,4,15,12,0,24.3,445,64,506,1023,27,89,8.1,,,,,,
2018,4,15,13,0,24.2,400,46,442,1022,27.1,88,8.1,,,,,,
2018,4,15,14,0,24.2,383,82,450,1022,27.2,86,8.5,,,,,,
2018,4,15,15,0,24,197,6,201,1021,27.2,85,8.8,,,,,,
2018,4,15,16,0,23.9,151,2,152,1022,27.2,85,8.9,,,,,,
2018,4,15,17,0,23.8,73,0,73,1022,27.1,85,8.8,,,,,,
2018,4,15,18,0,23.8,10,15,10,1022,26.9,85,8.7,,,,,,
2018,4,15,19,0,23.8,0,0,0,1023,26.8,85,8.6,,,,,,
2018,4,15,20,0,23.8,0,0,0,1023,26.8,84,8.4,,,,,,
2018,4,15,21,0,23.7,0,0,0,1024,26.8,83,8.1,,,,,,
2018,4,15,22,0,23.6,0,0,0,1024,26.7,82,7.9,,,,,,
2018,4,15,23,0,23.5,0,0,0,1024,26.7,81,7.8,,,,,,
2018,4,16,0,0,23.3,0,0,0,1023,26.6,81,7.8,,,,,,
2018,4,16,1,0,23.2,0,0,0,1023,26.6,80,7.7,,,,,,
2018,4,16,2,0,23.1,0,0,0,1023,26.6,79,7.7,,,,,,
2018,4,16,3,0,23,0,0,0,1022,26.6,77,7.8,,,,,,
2018,4,16,4,0,22.9,0,0,0,1023,26.6,76,7.8,,,,,,
2018,4,16,5,0,22.8,0,0,0,1023,26.7,76,7.8,,,,,,
2018,4,16,6,0,22.7,9,0,9,1023,26.8,76,7.9,,,,,,
2018,4,16,7,0,22.7,103,90,128,1023,27,77,7.9,,,,,,
2018,4,16,8,0,22.7,211,178,299,1024,27.2,78,8,,,,,,
2018,4,16,9,0,22.8,248,464,566,1024,27.3,78,8,,,,,,
2018,4,16,10,0,22.9,381,313,641,1024,27.4,78,8,,,,,,
2018,4,16,11,0,23,112,888,928,1023,27.5,77,7.9,,,,,,
2018,4,16,12,0,23.1,468,265,719,1023,27.5,77,7.9,,,,,,
2018,4,16,13,0,23.1,112,885,920,1023,27.5,76,7.8,,,,,,
2018,4,16,14,0,23.1,124,831,803,1022,27.4,76,7.7,,,,,,
2018,4,16,15,0,23.1,110,784,633,1022,27.3,75,7.6,,,,,,
2018,4,16,16,0,23.1,200,156,274,1023,27.2,75,7.6,,,,,,
2018,4,16,17,0,23.1,93,73,111,1023,27,74,7.5,,,,,,
2018,4,16,18,0,23.2,0,0,0,1023,26.8,75,7.6,,,,,,
2018,4,16,19,0,23.3,0,0,0,1024,26.6,76,7.7,,,,,,
2018,4,16,20,0,23.4,0,0,0,1024,26.5,79,7.8,,,,,,
2018,4,16,21,0,23.4,0,0,0,1024,26.5,82,7.8,,,,,,
2018,4,16,22,0,23.4,0,0,0,1024,26.5,84,7.5,,,,,,
2018,4,16,23,0,23.4,0,0,0,1024,26.5,85,7.2,,,,,,
2018,4,17,0,0,23.5,0,0,0,1024,26.5,84,7,,,,,,
2018,4,17,1,0,23.5,0,0,0,1024,26.5,82,7,,,,,,
2018,4,17,2,0,23.5,0,0,0,1023,26.5,80,7.1,,,,,,
2018,4,17,3,0,23.6,0,0,0,1023,26.5,78,7.3,,,,,,
2018,4,17,4,0,23.7,0,0,0,1023,26.5,76,7.6,,,,,,
2018,4,17,5,0,23.6,0,0,0,1023,26.5,76,8,,,,,,
2018,4,17,6,0,23.4,12,30,13,1023,26.5,77,8.3,,,,,,
2018,4,17,7,0,23.3,68,510,207,1024,26.6,77,8.5,,,,,,
2018,4,17,8,0,23.1,212,132,277,1024,26.8,77,8.6,,,,,,
2018,4,17,9,0,22.9,107,795,651,1024,26.9,76,8.6,,,,,,
2018,4,17,10,0,22.8,401,119,500,1024,26.9,75,8.5,,,,,,
2018,4,17,11,0,22.6,102,904,931,1023,27,74,8.4,,,,,,
2018,4,17,12,0,22.6,104,909,963,1023,27,73,8.2,,,,,,
2018,4,17,13,0,22.5,433,306,712,1023,27,73,8.1,,,,,,
2018,4,17,14,0,22.5,107,859,806,1022,26.9,72,7.9,,,,,,
2018,4,17,15,0,22.5,97,810,635,1022,26.8,72,8,,,,,,
2018,4,17,16,0,22.5,176,339,335,1022,26.7,71,8,,,,,,
2018,4,17,17,0,22.5,59,519,186,1022,26.6,70,8,,,,,,
2018,4,17,18,0,22.5,0,0,0,1023,26.4,70,7.9,,,,,,
2018,4,17,19,0,22.5,0,0,0,1023,26.4,70,7.8,,,,,,
2018,4,17,20,0,22.4,0,0,0,1024,26.3,70,7.8,,,,,,
2018,4,17,21,0,22.3,0,0,0,1024,26.2,71,7.8,,,,,,
2018,4,17,22,0,22.1,0,0,0,1024,26.2,72,7.7,,,,,,
2018,4,17,23,0,22,0,0,0,1024,26.1,72,7.5,,,,,,
2018,4,18,0,0,21.9,0,0,0,1023,25.9,72,7.3,,,,,,
2018,4,18,1,0,21.8,0,0,0,1023,25.7,71,7.2,,,,,,
2018,4,18,2,0,21.8,0,0,0,1023,25.6,70,7,,,,,,
2018,4,18,3,0,21.7,0,0,0,1022,25.5,69,6.8,,,,,,
2018,4,18,4,0,21.6,0,0,0,1023,25.5,69,6.6,,,,,,
2018,4,18,5,0,21.6,0,0,0,1023,25.7,70,6.5,,,,,,
2018,4,18,6,0,21.5,12,94,15,1023,26,70,6.7,,,,,,
2018,4,18,7,0,21.4,78,421,192,1023,26.3,71,6.9,,,,,,
2018,4,18,8,0,21.3,72,790,461,1024,26.6,72,7.1,,,,,,
2018,4,18,9,0,21.2,316,130,405,1024,26.8,72,7.1,,,,,,
2018,4,18,10,0,21.2,398,107,486,1023,26.9,72,7.2,,,,,,
2018,4,18,11,0,21.2,446,93,531,1023,27,71,7.3,,,,,,
2018,4,18,12,0,21.2,94,945,985,1022,26.9,71,7.2,,,,,,
2018,4,18,13,0,21.3,92,938,943,1022,26.9,71,7.2,,,,,,
2018,4,18,14,0,21.3,88,911,827,1021,26.7,71,7.2,,,,,,
2018,4,18,15,0,21.4,82,861,651,1021,26.6,71,7.2,,,,,,
2018,4,18,16,0,21.5,71,769,430,1021,26.4,70,7.2,,,,,,
2018,4,18,17,0,21.6,53,574,191,1021,26.2,70,7.1,,,,,,
2018,4,18,18,0,21.7,0,0,0,1022,26,70,6.9,,,,,,
2018,4,18,19,0,21.8,0,0,0,1022,25.8,70,6.7,,,,,,
2018,4,18,20,0,21.9,0,0,0,1023,25.7,71,6.6,,,,,,
2018,4,18,21,0,22,0,0,0,1023,25.6,72,6.4,,,,,,
2018,4,18,22,0,22.1,0,0,0,1023,25.5,73,6.3,,,,,,
