Project,Scenario,Dollar_year
Standard_scenarios_2020,MidCase,2019$
state,country,t,busbar_load,busbar_load_for_enduse,enduse_load,storage_charging,net_load_busbar,battery_charging,phs_charging,trans_losses,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,curt_solar,curt_wind,co2_rate_avg_gen,co2_rate_avg_load_enduse,co2_srmer_enduse,co2_lrmer_enduse,co2_gen_mmt,energy_cost_busbar,op_res_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,op_res_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,nuclear_MWh,coal_MWh,coal-ccs_MWh,o-g-s_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,hydro_MWh,geothermal_MWh,biomass_MWh,wind-ons_MWh,wind-ofs_MWh,csp_MWh,upv_MWh,distpv_MWh,phs_MWh,battery_MWh,canada_MWh,battery_MW,biomass_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,upv_MW,wind-ofs_MW,wind-ons_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,rps_all_shadow_price,rps_all_f,rps_solar_shadow_price,rps_solar_f,rps_wind_shadow_price,rps_wind_f,ces_shadow_price,ces_f
NJ,usa,2036,90600939.7,87674048.3,83290345.9,2775301.8,66082996.0,2072901.3,702400.5,151589.7,0.05,0.0749,0.15,62514.53,23510.0,0.0,0.0,182.8,202.4,601.7,283.7,17.4,31.9,0.02,14.02,0.0,45.95,34.7,0.03,16.22,0.0,50.94,97599797.1,21591052.2,28575632.8,0.0,0.0,14677.8,43870977.6,0.0,520400.5,0.0,0.0,680538.1,184.8,14185116.3,0.0,1550948.3,5854802.7,564659.1,1781859.0,0.0,1994.8,154.5,0.0,0.0,0.0,4096.3,8917.4,0.0,2572.8,0.0,0.0,3500.2,362.3,420.0,891.4,3580.9,0.1,3989.5,5040.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0
NM,usa,2036,35363084.4,31804185.3,30213976.0,2669971.7,-1710543.1,2669971.7,0.0,888927.4,0.05,0.0749,0.1353,61710.78,6744.6,78124.4,325343.6,324.6,330.1,595.5,231.8,16.3,28.06,0.02,9.81,0.0,37.89,31.18,0.02,11.77,0.0,42.97,52729365.9,33514728.3,0.0,14342748.5,0.0,267.8,2367480.3,0.0,11400.2,202105.9,0.0,0.0,30723040.7,0.0,2019.6,1371119.5,1418548.3,0.0,2290634.9,0.0,1484.2,0.0,2466.9,0.0,1.0,745.3,1414.6,0.0,912.7,0.0,79.9,0.0,17.0,0.0,581.4,0.0,6881.7,6714.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,usa,2036,49922314.2,47950632.3,45553100.6,941106.3,32837178.1,941106.3,0.0,1030575.7,0.0499,0.0749,0.132,67172.36,11553.6,949.8,785.2,231.8,233.5,552.5,135.7,12.2,31.6,0.01,13.71,0.0,45.32,34.52,0.02,15.76,0.0,50.29,53114876.0,15113454.1,0.0,1285944.4,0.0,291.6,29321879.6,0.0,14585.5,2172743.3,4355756.6,42649.6,1546001.7,0.0,522573.3,11073592.4,1971286.7,0.0,807571.3,0.0,586.0,9.8,218.4,0.0,178.5,1023.8,8862.5,0.0,1122.6,586.2,829.6,0.0,108.0,0.0,4387.4,0.0,441.2,2252.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY,usa,2036,165542666.3,160799037.6,152759085.8,4283176.5,82283479.0,2374215.1,1908961.5,460452.0,0.05,0.0749,0.155,72037.8,37282.6,14981.9,74252.1,88.0,105.2,491.4,182.3,15.0,30.21,0.01,13.32,0.38,43.92,32.87,0.01,15.1,0.41,48.39,174072146.3,78515558.6,10545438.8,0.0,0.0,359796.0,39007358.5,0.0,28606.7,27024148.9,0.0,1687389.5,26788073.0,30416756.5,0.0,14563244.5,6747484.7,1531358.7,2039569.8,13332920.6,3000.0,324.4,0.0,0.0,0.0,4955.1,11497.7,0.0,1267.6,0.0,4592.4,1291.7,6865.5,1448.6,7731.8,9123.9,7212.5,7022.6,17383.2,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.5,0.9
OH,usa,2036,173195755.7,168813239.2,160372577.1,3584789.9,157949556.0,3584789.9,0.0,797726.7,0.05,0.0749,0.15,58450.0,35587.9,0.0,0.0,484.1,514.9,656.2,437.9,91.5,31.58,0.02,10.56,0.0,42.16,34.26,0.02,11.91,0.0,46.19,191385341.2,10863683.1,17421976.0,50226778.6,0.0,2663.0,108771353.4,0.0,107348.9,465140.4,0.0,439638.2,3488269.1,0.0,0.0,4167061.6,3208352.5,0.0,3086759.6,0.0,2338.1,96.5,8917.5,0.0,0.0,2266.4,15957.1,0.0,5232.8,0.0,99.5,2134.0,240.5,0.0,2098.6,0.0,1169.9,9352.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OK,usa,2036,83396141.5,81881202.0,77787142.1,508336.2,33111579.3,53046.7,455289.5,1006603.2,0.05,0.0749,0.136,55706.59,19733.9,2542.3,12376.5,168.0,186.5,633.6,189.0,12.4,29.07,0.02,9.79,0.0,38.87,31.57,0.02,10.9,0.0,42.49,73526001.0,48769622.8,0.0,5244136.1,0.0,173429.8,16531935.5,0.0,145008.1,2253633.5,0.0,0.0,32094572.2,0.0,0.0,15096380.5,1578670.2,362615.8,45619.4,0.0,40.1,0.0,2524.0,0.0,0.0,952.4,6838.8,0.0,1515.7,0.0,855.2,0.0,3885.3,258.0,6359.6,0.0,8971.9,122.2,3096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR,usa,2036,58156842.9,55365351.3,52597083.6,531971.0,34000523.9,531971.0,0.0,2259520.6,0.05,0.075,0.172,63230.63,10769.7,0.0,0.0,63.8,69.0,577.3,84.5,3.9,31.11,0.01,10.85,0.0,41.98,33.78,0.01,12.37,0.0,46.17,61373107.1,21364827.1,0.0,0.0,0.0,0.0,9840971.4,0.0,8588.0,29373821.5,0.0,337217.0,11682347.2,0.0,0.0,8559854.3,1122625.6,0.0,447682.0,0.0,673.3,57.0,0.0,0.0,0.0,863.6,3044.2,0.0,753.0,0.0,6942.5,0.0,0.0,0.0,3804.2,0.0,4004.3,2741.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,usa,2036,168495905.2,164865930.5,156622633.9,2568629.4,150181647.4,13870.8,2554758.6,1061345.4,0.05,0.0749,0.15,61784.46,37545.7,0.0,0.0,378.6,398.7,612.8,418.3,84.7,31.84,0.02,12.31,0.0,44.18,34.55,0.03,13.9,0.0,48.47,225402174.0,14684283.1,37870614.0,34959981.2,0.0,371253.8,131346950.0,0.0,130779.8,2563004.8,0.0,1420807.1,8359208.5,0.0,0.0,80314.0,6244760.7,2042561.3,11939.0,0.0,7.0,322.2,6014.9,0.0,0.0,4448.7,19348.8,0.0,1818.9,0.0,797.5,4735.8,3852.9,1623.0,48.0,0.0,2369.8,28.2,19476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,usa,2036,8872024.5,8841152.7,8399095.1,9689.9,2092154.8,9689.9,0.0,21181.9,0.05,0.0749,0.15,74130.46,2344.5,4291.6,9500.8,78.8,116.9,474.3,99.0,0.7,31.91,0.02,15.81,0.0,47.74,34.58,0.02,17.65,0.0,52.25,8518337.1,6748997.9,0.0,0.0,0.0,0.0,1601796.3,0.0,0.0,0.0,0.0,159221.7,117767.1,5990993.6,0.0,203962.9,436274.3,0.0,8321.2,0.0,6.2,36.9,0.0,0.0,0.0,308.7,1727.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.3,1467.5,39.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC,usa,2036,111606261.4,99204237.0,94244025.1,11504891.3,33962143.8,6598393.4,4906497.9,897133.0,0.05,0.0749,0.15,57582.61,22673.7,535470.0,0.0,171.0,302.2,659.3,228.9,28.7,32.05,0.03,10.36,0.0,42.44,35.7,0.03,12.87,0.0,48.6,171280218.2,65242093.2,46616366.0,17796088.1,0.0,489.4,28718561.3,0.0,18144.3,2069880.9,0.0,1201434.8,0.0,0.0,0.0,62471441.9,2770651.3,3922376.0,5694784.3,0.0,4175.5,180.1,5184.0,0.0,0.0,1870.4,5999.8,0.0,2438.2,0.0,1336.2,5835.2,48.1,2716.0,28658.5,0.0,0.0,15835.6,32592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,usa,2036,14567938.9,13785173.2,13095914.4,389054.5,639437.8,389054.5,0.0,393711.3,0.05,0.0749,0.1462,57575.98,2807.1,753.2,6786.2,83.0,269.0,718.4,245.3,1.6,28.6,0.02,9.75,0.0,38.37,31.14,0.02,11.11,0.0,42.26,20118666.1,13145735.4,0.0,1171290.8,0.0,0.0,892739.4,0.0,11239.4,4563435.7,0.0,0.0,12948384.2,0.0,0.0,1949.5,195401.7,0.0,334225.5,0.0,360.1,0.0,474.0,0.0,0.0,123.0,290.0,0.0,695.6,0.0,1723.0,0.0,6.0,0.0,1.0,0.0,3371.7,1506.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,usa,2036,120314368.2,113792873.0,108103229.3,5847896.7,103337849.4,3942665.1,1905231.6,673598.6,0.05,0.0749,0.15,57132.48,24277.3,0.0,0.0,267.0,339.7,681.2,409.0,26.9,32.15,0.03,10.65,0.0,42.83,35.06,0.04,12.4,0.0,47.5,106209188.2,10455023.6,36693775.5,15550331.3,0.0,187.1,29975921.7,0.0,51449.1,8554239.1,0.0,40452.4,0.0,0.0,0.0,9411957.7,1043065.9,1488692.9,3399115.5,0.0,2403.3,9.2,2470.0,0.0,0.0,678.0,4262.4,0.0,2282.8,0.0,2600.1,4522.7,37.8,1616.3,4548.2,0.0,0.0,9502.4,19395.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,usa,2036,524818174.8,507313281.8,481947617.6,13159400.3,240464307.2,13149031.6,10368.7,4345492.9,0.05,0.0749,0.1372,56531.43,117041.0,1511519.5,3440447.6,209.5,240.1,549.3,287.4,112.8,30.04,0.03,10.85,0.0,40.92,32.87,0.03,12.38,0.0,45.28,544893610.1,266848974.5,40109440.0,45813536.6,0.0,234851.4,174094381.9,0.0,4241912.7,880412.9,0.0,1363658.0,153899849.1,0.0,0.0,94443865.6,18505259.5,8264.0,11298178.2,0.0,8551.5,218.5,9611.6,0.0,0.0,11862.0,46126.0,0.0,18445.6,0.0,682.0,4960.0,8147.0,5.0,36995.8,0.0,42713.5,32182.9,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,usa,2036,40917095.3,39804456.7,37814233.8,266854.5,33690118.1,266854.5,0.0,845784.1,0.05,0.075,0.126,67403.65,7516.4,0.0,0.0,666.3,551.3,581.9,295.5,20.4,32.24,0.01,11.29,0.0,43.55,34.91,0.01,12.5,0.0,47.42,30696197.3,6114338.5,0.0,17713145.3,0.0,118.0,4900267.4,0.0,3861.6,753169.4,948045.1,33873.2,1092285.6,0.0,3081.3,3785479.2,1233492.5,0.0,229378.8,0.0,204.8,7.6,2779.0,0.0,1.5,737.8,1838.4,0.0,518.0,127.5,267.5,0.0,32.8,0.0,1713.6,0.0,388.2,731.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VA,usa,2036,145587217.0,136932188.5,130085578.9,7412361.3,102349284.4,3076928.7,4335432.6,1242667.4,0.05,0.0749,0.15,59986.02,31669.7,0.0,0.0,134.8,236.0,655.0,242.0,13.4,33.34,0.02,11.61,0.0,44.98,36.35,0.03,13.62,0.0,49.99,108128402.7,34582904.0,28597520.0,0.0,0.0,4903.7,36562044.2,0.0,13201.8,1238316.7,0.0,1018046.4,2081769.7,20982175.8,0.0,7413420.3,4105538.3,3459607.7,2651858.2,0.0,3100.0,229.4,0.0,0.0,0.0,2775.4,8966.4,0.0,4192.3,0.0,859.1,3568.0,2044.0,3241.0,3761.5,5290.2,515.6,6358.9,38892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VT,usa,2036,7285620.5,7053154.9,6700497.2,0.0,5911893.1,0.0,0.0,232465.6,0.05,0.075,0.15,71726.95,1312.8,8628.2,3890.5,35.7,37.6,454.9,282.3,0.9,30.7,0.02,12.51,0.0,43.23,33.21,0.02,13.84,0.0,47.07,24712996.0,1141261.8,0.0,0.0,0.0,64.8,2464427.2,0.0,0.0,1335353.1,0.0,183907.1,560224.1,0.0,0.0,197571.5,383466.2,0.0,0.0,19587982.0,0.0,29.1,0.0,0.0,0.0,283.1,482.2,0.0,0.0,0.0,281.3,0.0,13.1,0.0,122.2,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WA,usa,2036,116843830.2,115239810.0,109477819.4,190666.9,106992052.0,0.0,190666.9,1413353.4,0.05,0.075,0.172,61776.16,21667.5,0.0,0.0,17.2,47.5,589.2,63.8,2.1,31.08,0.01,11.17,0.0,42.25,33.64,0.01,12.33,0.0,45.99,121277813.3,8247758.0,9148158.0,0.0,0.0,0.0,5046967.0,0.0,60.9,88649854.3,0.0,285987.6,7092924.5,0.0,0.0,76363.7,1078469.8,139291.0,0.0,9759736.5,0.0,64.6,0.0,0.0,0.0,887.4,2635.6,0.0,245.0,0.0,22448.0,1163.0,0.0,314.0,44.2,0.0,2681.7,0.0,3768.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.88
WI,usa,2036,79349251.9,75328095.1,71561690.3,3482884.1,53455868.1,3482884.1,0.0,538272.6,0.05,0.0749,0.15,62526.21,17601.0,231333.0,1353.1,484.2,508.9,669.7,453.9,36.4,30.37,0.02,11.68,0.0,42.07,33.34,0.03,13.58,0.0,46.94,76098575.0,21872226.9,0.0,28106330.8,0.0,947.7,20549716.6,0.0,57018.1,1840806.1,0.0,683365.7,1866689.4,0.0,0.0,18407686.9,1597850.7,0.0,2988163.0,0.0,2348.3,117.0,5014.6,0.0,0.0,1124.2,3895.5,0.0,2828.6,0.0,333.3,0.0,167.4,0.0,8331.9,0.0,616.3,9157.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV,usa,2036,39567510.2,38533323.2,36606657.1,85605.8,28659110.8,85605.8,0.0,948581.2,0.05,0.0749,0.15,58790.29,7984.4,0.0,0.0,516.9,549.7,660.9,366.8,17.7,32.43,0.02,10.77,0.0,43.22,35.11,0.03,11.94,0.0,47.08,34215391.7,9874212.5,0.0,15074092.7,0.0,0.0,7181577.0,0.0,0.0,2011830.8,0.0,0.0,6527115.5,0.0,0.0,2906651.0,440446.0,0.0,73678.6,0.0,51.0,0.0,10155.0,0.0,0.0,312.7,1290.3,0.0,1429.2,0.0,245.8,0.0,0.0,0.0,1430.9,0.0,1628.8,191.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,usa,2036,26520743.3,24286035.6,23071733.7,1543411.8,-4421158.5,1543411.8,0.0,691296.0,0.05,0.075,0.1255,62617.0,4334.9,470.0,13547.9,548.3,619.8,652.5,443.5,34.0,29.74,0.01,9.34,0.0,39.09,32.63,0.01,10.87,0.0,43.51,63345923.5,28707194.1,0.0,32151929.7,0.0,0.0,269224.5,0.0,4976.1,890642.9,0.0,0.0,28419021.1,0.0,0.0,186028.4,102144.6,0.0,1321956.0,0.0,1293.7,0.0,5165.7,0.0,0.0,62.2,94.0,0.0,150.0,0.0,307.6,0.0,0.0,0.0,92.0,0.0,6642.4,5131.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,usa,2038,102378170.0,101248311.4,96185895.9,344613.3,98621218.5,344613.3,0.0,785245.3,0.05,0.0749,0.15,58269.01,22859.3,0.0,0.0,361.9,376.6,629.8,439.4,44.3,31.62,0.04,11.97,0.0,43.61,34.26,0.04,13.36,0.0,47.65,122430744.4,2627092.9,44644819.7,27936660.9,0.0,78011.0,38341282.7,0.0,204509.1,8345677.1,0.0,27628.8,0.0,0.0,0.0,1652208.4,974884.6,0.0,225062.1,0.0,250.7,6.4,4720.0,0.0,0.0,632.8,9667.7,0.0,2255.0,0.0,3090.6,5525.4,542.0,0.0,760.4,0.0,0.0,1937.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,usa,2038,70580014.3,69766105.9,66277800.7,47308.3,68106088.5,0.0,47308.3,766600.1,0.05,0.0749,0.1459,59658.18,15767.7,0.0,0.0,372.0,322.0,637.5,344.1,17.8,30.35,0.02,11.21,0.0,41.59,32.88,0.02,12.44,0.0,45.35,47904375.3,1660017.4,14298814.8,12258740.4,0.0,2995.3,16462637.1,0.0,18527.5,3068180.9,0.0,96520.0,0.0,0.0,0.0,618091.0,1041926.4,37941.9,0.0,0.0,0.0,16.8,3468.6,0.0,0.0,658.9,6247.0,0.0,712.2,0.0,1354.9,1817.8,261.0,28.0,300.3,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,usa,2038,113789083.9,106246613.5,100934282.7,5603708.0,66204823.4,4914664.2,689043.8,1938762.5,0.0499,0.0748,0.135,66521.03,26355.5,1262812.7,3498.2,210.6,244.7,601.9,261.4,23.5,29.84,0.01,13.34,0.0,43.19,32.94,0.01,15.75,0.0,48.7,112474168.0,40041790.2,31750584.6,18936620.5,0.0,0.0,8357501.6,0.0,91781.8,8351822.4,0.0,187327.2,754599.6,0.0,855999.9,33400504.9,5030685.9,550809.6,4205930.1,0.0,2804.9,28.2,3213.0,0.0,304.9,2770.0,10452.9,0.0,2089.6,0.0,2589.5,3937.0,0.0,216.3,12667.1,0.0,267.3,11937.4,2595.6,2954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,usa,2038,343869271.1,318202330.9,302292214.3,22311461.5,174771903.8,11481686.9,10829774.6,3355478.4,0.05,0.0749,0.1461,79496.84,73339.7,600365.5,59991.4,109.7,145.0,511.9,116.2,32.6,31.85,0.01,14.94,0.0,46.8,35.42,0.01,17.81,0.0,53.24,304666354.3,143430427.2,0.0,0.0,0.0,1600.1,83173906.1,0.0,713562.5,33159143.7,21975789.6,3775827.5,13081114.9,0.0,2793236.2,96127202.5,31428873.6,8612973.0,9823124.6,0.0,6210.9,599.6,0.0,0.0,1372.0,18297.2,21933.3,0.0,9241.8,2986.6,10698.1,0.0,119.0,3911.9,36950.6,0.0,6344.4,27665.0,46942.8,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.79
CO,usa,2038,79907576.9,77168998.0,73310548.1,2416312.8,47719303.6,1265513.3,1150799.5,322266.1,0.05,0.075,0.125,64877.92,15359.6,0.0,51.1,389.8,456.1,710.9,292.2,21.2,30.66,0.01,10.66,0.11,41.44,33.43,0.01,12.08,0.12,45.64,56390756.9,29449694.4,0.0,19210360.5,0.0,389.3,3827873.4,0.0,61815.9,1694396.3,0.0,128172.6,19809500.0,0.0,62101.8,5860258.9,3717833.7,928474.1,1089580.4,0.0,833.8,17.6,3129.1,0.0,30.0,2130.0,3293.6,0.0,2621.1,0.0,669.1,0.0,15.4,562.5,2413.0,0.0,5501.2,3224.9,6750.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.48
CT,usa,2038,35212457.1,35024819.9,33273578.9,107559.4,29493828.0,107559.4,0.0,80077.7,0.05,0.0749,0.15,84748.49,9061.6,332.8,14.7,190.7,181.9,455.3,188.1,6.4,31.29,0.02,17.92,0.64,49.87,33.91,0.02,20.02,0.69,54.64,33419847.0,5530991.9,9859628.1,0.0,0.0,5513.4,16789460.7,0.0,67305.6,476368.0,0.0,598220.4,433299.8,0.0,0.0,3612587.2,1485104.9,0.0,92358.8,0.0,112.0,93.8,0.0,0.0,0.0,1050.4,3984.9,0.0,1099.0,0.0,123.7,1220.1,604.2,0.0,1982.4,0.0,121.9,271.5,0.0,0.0,2.1,0.44,0.0,0.0,0.0,0.0,0.0,0.0
DE,usa,2038,14410496.5,14257991.0,13545091.4,0.0,9803084.9,0.0,0.0,152505.5,0.05,0.0749,0.15,71360.94,3843.7,0.0,0.0,101.0,230.8,611.5,211.0,0.6,32.45,0.02,16.27,0.0,48.75,35.16,0.03,18.33,0.0,53.52,5978788.3,4454906.1,0.0,48707.4,0.0,40.5,1443103.8,0.0,796.5,0.0,0.0,31234.0,0.0,0.0,0.0,3846695.5,608210.6,0.0,0.0,0.0,0.0,7.0,410.0,0.0,0.0,406.3,1511.0,0.0,187.2,0.0,0.0,0.0,30.0,0.0,1870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.03,0.0,0.0,0.0,0.0
FL,usa,2038,293387060.4,283665548.7,269482271.2,8434275.5,193785986.4,8434275.5,0.0,1287236.2,0.05,0.0749,0.15,54068.78,64291.9,1407484.7,0.0,258.7,289.3,575.5,195.1,71.4,31.43,0.02,10.44,0.0,41.89,34.47,0.03,11.9,0.0,46.4,280521308.8,89879562.2,29047886.0,21983866.1,0.0,196907.0,127589966.2,0.0,1221637.5,199740.8,0.0,3119163.8,0.0,0.0,0.0,75541848.4,14337713.9,0.0,7282579.3,0.0,5202.1,568.8,6424.0,0.0,0.0,9387.0,34447.7,0.0,8097.6,0.0,54.5,3626.0,2054.9,0.0,31483.2,0.0,0.0,19035.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA,usa,2038,178622474.0,172642400.6,164010280.6,4839019.0,149761977.0,1342341.4,3496677.6,1141054.5,0.05,0.0749,0.15,59330.35,39339.1,0.0,0.0,257.1,242.3,663.7,424.0,30.8,32.68,0.04,12.14,0.0,44.86,35.61,0.04,13.91,0.0,49.57,121525481.3,22880423.6,43488575.0,20329902.1,0.0,47754.0,25410062.7,0.0,72049.4,3385121.7,0.0,1975986.2,0.0,0.0,0.0,21881635.7,998787.9,2780946.2,1154660.3,0.0,893.8,287.1,8416.0,0.0,0.0,646.7,7989.0,0.0,7635.1,0.0,2275.4,5385.0,788.0,1862.2,9522.3,0.0,0.0,3142.8,22346.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,usa,2038,57468650.1,54602032.3,51871930.6,2044919.4,-11084905.0,2044919.4,0.0,821698.3,0.05,0.0749,0.15,61178.98,12562.6,118116.7,363041.3,282.0,340.1,761.2,541.2,26.5,27.32,0.02,12.08,0.0,39.41,29.91,0.02,13.96,0.0,43.88,95672305.0,65686937.3,0.0,24659828.1,0.0,190.2,2333337.6,0.0,1945.8,1180129.5,0.0,47689.6,57217687.4,0.0,0.0,7751122.2,718127.6,0.0,1762246.9,0.0,1821.0,11.2,4612.9,0.0,0.0,472.4,1656.4,0.0,477.3,0.0,193.4,0.0,425.7,0.0,3522.1,0.0,15967.6,6847.1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
ID,usa,2038,35165925.7,33248934.0,31586487.2,747712.4,22922127.7,747712.4,0.0,1169279.3,0.05,0.0749,0.1337,63620.66,7159.5,39.7,258.8,97.8,184.8,606.1,236.1,2.8,29.3,0.01,12.1,0.0,41.41,31.96,0.01,13.78,0.0,45.75,29401770.3,10326806.2,0.0,0.0,0.0,0.0,7825395.0,0.0,373.9,10350827.5,88129.1,176385.6,2215796.4,0.0,0.0,7398683.9,712325.8,0.0,633853.0,0.0,615.7,26.6,0.0,0.0,0.0,456.2,2248.7,0.0,547.4,12.0,2809.1,0.0,0.0,0.0,3166.3,0.0,795.8,2810.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,usa,2038,167758087.6,160822190.4,152781080.9,5759318.8,116881446.9,5759318.8,0.0,1176578.3,0.05,0.0749,0.15,65125.65,41218.6,71513.6,19998.3,234.2,263.8,669.5,335.0,38.5,31.02,0.02,13.79,0.0,44.82,33.79,0.02,15.98,0.0,49.79,166366432.7,43940743.6,63983250.1,28799990.4,0.0,4220.1,23651459.0,0.0,584437.2,121038.6,0.0,328380.7,14937124.2,0.0,0.0,24334968.7,4668650.8,0.0,4952913.2,0.0,3708.4,76.2,5757.1,0.0,0.0,3167.4,5034.2,0.0,9893.4,0.0,28.5,7966.4,190.2,0.0,11210.4,0.0,5171.7,14500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,usa,2038,121943340.4,117653113.6,111770457.9,3378546.6,102663621.8,3378546.6,0.0,911680.2,0.05,0.0749,0.15,61465.46,24642.2,0.0,0.0,622.5,497.3,656.7,477.0,72.5,30.85,0.02,11.38,0.0,42.26,33.52,0.03,12.94,0.0,46.48,118042429.3,14989491.8,0.0,51177065.1,0.0,40248.0,48224410.7,0.0,28336.4,433300.7,0.0,237270.4,8134195.3,0.0,0.0,4316405.5,2538891.0,0.0,2912306.1,0.0,2427.0,53.2,9643.5,0.0,0.0,1711.8,7708.6,0.0,2894.1,0.0,83.2,0.0,441.3,0.0,2145.6,0.0,2830.3,9408.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,usa,2038,49394104.7,48566817.4,46138476.5,341659.0,12101284.5,341659.0,0.0,485628.2,0.0499,0.0749,0.136,61287.28,11914.9,256808.8,431601.3,303.5,335.3,674.5,175.4,19.5,27.48,0.01,10.27,0.0,37.77,29.83,0.01,11.35,0.0,41.19,64445089.1,36465532.9,9858800.0,17237923.2,0.0,200.0,542409.2,0.0,7603.4,0.0,0.0,40032.0,20426468.0,0.0,0.0,15382639.2,656425.7,0.0,292588.3,0.0,232.6,9.0,3721.5,0.0,0.0,421.4,266.0,0.0,1983.7,0.0,0.0,1225.0,81.9,0.0,6369.7,0.0,6013.5,930.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,usa,2038,107879226.3,104282637.4,99068505.5,2846276.8,80939751.8,2846276.8,0.0,750312.0,0.05,0.0749,0.15,61922.61,22281.8,0.0,0.0,565.4,668.3,707.2,479.3,54.2,32.1,0.03,11.14,0.0,43.27,34.88,0.04,12.62,0.0,47.54,98449095.2,23342885.5,0.0,41834162.4,0.0,0.0,26587499.9,0.0,260845.2,3909154.6,0.0,66332.8,0.0,0.0,0.0,23258921.9,83963.7,0.0,2448214.6,0.0,1590.9,15.2,7440.0,0.0,0.0,54.3,3968.4,0.0,4808.6,0.0,1099.5,0.0,0.0,0.0,10250.0,0.0,0.0,7192.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,usa,2038,125858283.2,123149091.8,116991637.3,2226467.2,104755111.5,2226467.2,0.0,482724.2,0.05,0.0749,0.1396,57775.44,27091.2,0.0,0.0,274.5,303.3,597.8,299.4,40.9,30.77,0.03,11.2,0.0,42.01,33.42,0.03,12.68,0.0,46.13,150489969.2,18393980.4,16777391.4,0.0,0.0,138840.4,112218262.3,0.0,90015.0,953306.5,0.0,0.0,0.0,0.0,0.0,16795753.6,1598226.8,0.0,1918173.1,0.0,1315.9,0.0,0.0,0.0,0.0,1062.8,18272.2,0.0,1661.0,0.0,192.0,2132.9,1626.1,0.0,7289.5,0.0,0.0,5239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
